window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate,label
1755336718,20590.0,51444.431386442404,332.0967742,447.6800668,1285.0,0.04853129934527488,1.8085920749067435,12,1395.3069019002353,0.0,0
1755336103,26850.0,66191.6279523765,725.6756757,581.4704591,1292.0,0.021198627802652373,3.6529317956182963,5,5188.660499039619,0.0,0
1755336721,233238.0,614961.3022945714,668.3037249,592.1120901,1292.0,0.010938516252014996,7.307582532038484,23,9646.461612595327,0.0,0
1755335066,242.0,640.6426152006159,60.5,5.5,66.0,0.7593663677149289,1.3231930600503863,0,0.0,0.0,1
1755336309,372212.0,942622.2716533367,905.6253041,552.1155383,1292.0,0.005510071304187469,7.2313711440887944,16,22880.889569921572,0.0,0
1755336010,2722.0,7258.666667,143.2631579,283.9408467,205.0,0.129520774,1.607085273,3,736.6666667,0.0,0
1755336169,38992.0,97997.91377962474,487.4,551.650605,1292.0,0.027717349047098907,4.134999814213064,13,2737.1463126342073,0.0,0
1755335462,144491.0,385309.3333,659.7762557,576.8473601,1292.0,0.010494693,3.81234179,18,7981.722222,0.0,1
1755336022,174.0,441.6314349525922,58.0,5.656854249,63.6,0.754471315681372,0.12017791206788969,0,0.0,0.0,0
1755336718,20590.0,54467.40958544594,332.0967742,447.6800668,1285.0,0.06140630364454024,2.3573052273078687,12,1388.6487408596197,0.0,0
1755335655,545.6481481,72688.57242219357,685.2325581,586.2707461,1292.0,0.047745121039994017,5.3052312045895,4,6985.185553588859,0.333333333,1
1755336160,225044.0,570998.7877963186,601.7219251,564.6670475,1292.0,0.010064759645101963,6.280908617052928,41,5071.1212866097385,0.0,0
1755336880,49876.0,129015.13838121775,656.2631579,599.4508094,1292.0,0.053126298985064685,2.7376368303077583,14,2532.2053807187744,0.0,0
1755334991,24701.0,62284.21879137372,588.1190476,589.922723,1292.0,0.06207258175495981,4.767010366260837,6,3888.3711457427803,0.0,1
1755335619,845653.0,2255074.667,1105.428758,435.9391895,1292.0,0.000662733,12.22920168,3,281814.3333,0.0,1
1755336715,5488.0,13755.192052054657,196.0,344.426231,347.0,0.13387540908936527,2.692589864062928,7,677.9161793638837,0.0,0
1755335048,1952.0,4918.94247078941,216.8888889,378.0994709,359.4,0.015038144878982444,2.3230729659469675,3,643.0937182115176,0.0,1
1755336781,1697.484848,280879.1181833365,836.0746269,563.5414753,1292.0,0.015642009122363684,9.16071388619758,9,11227.884821925358,0.333333333,0
1755336495,2071.0,5392.428822809603,188.2727273,364.419611,205.0,0.2912753240349295,2.2090965809532452,2,885.2983825556497,0.0,0
1755336721,233238.0,621968.0,668.3037249,592.1120901,1292.0,0.00827221,4.961903822,23,10017.65217,0.0,0
1755336112,145104.0,386944.0,901.2670807,549.2657748,1292.0,0.011156206,3.5135707,11,13118.90909,0.0,0
1755336133,43381.0,108076.28438818472,594.260274,584.6961048,1292.0,0.029204585121768017,3.019807823928195,11,3199.877240452807,0.0,0
1755336832,577812.0,1414397.37465574,1062.154412,457.3358252,1292.0,0.006486362255143179,6.2271432681181755,19,28664.875698824162,0.0,0
1755335018,5118.0,12578.47064138117,182.7857143,285.2972582,543.0,0.11976151804432665,2.1309827952225473,5,832.2730096076398,0.0,1
1755336673,103650.0,260883.90433651622,893.5344828,551.9519505,1292.0,0.014624205769127869,4.702208498381209,11,8986.168973400512,0.0,0
1755336865,686459.0,1659009.9118824732,1060.987635,456.7623476,1292.0,0.006114602795821936,7.889793133165732,24,27864.290447754534,0.0,0
1755335616,840717.0,2241912.0,1087.602846,453.0172143,1292.0,0.001252489,9.160767364,15,56038.0,0.0,1
1755336697,303755.0,733550.9183730049,860.4957507,569.0744193,1292.0,0.009355491146838125,9.44286494465534,9,32139.095140755202,0.0,0
1755336013,2083.0,5554.666667,189.3636364,364.0337828,205.0,0.201906395,1.555432094,2,909.5,0.0,0
1755336817,1051913.0,2710408.222722006,705.5083836,578.333291,1292.0,0.002714512375885039,8.071950154624462,47,20744.21843421019,0.0,0
1755335309,867002.0,2257354.7721165325,1091.942065,448.0515237,1292.0,0.0012835865256413934,19.076626600271172,8,107281.3555499418,0.0,1
1755336787,12558.0,33261.11440801274,380.5454545,479.5861278,1292.0,0.047741793934465544,2.3070881617776817,5,1915.554375538029,0.0,0
1755335778,4612.0,11538.165497623842,118.2564103,88.78487916,217.8,0.09062372325869243,4.795435328198739,6,574.2111467614995,0.0,1
1755336751,150900.0,396112.05106628354,872.2543353,554.284827,1292.0,0.017146458417989435,3.236019378307991,14,9957.698088236015,0.0,0
1755336049,251917.0,626777.8763488124,584.4941995,575.4393373,1292.0,0.008829620741564468,3.5440425560813975,49,4969.816727850412,0.0,0
1755334985,1898812.0,4772374.197739917,1046.17741,484.3035719,1292.0,0.0017688184244327991,14.888485066605467,23,79039.33259342294,0.0,1
1755335315,687265.0,1677994.4494661412,1112.079288,430.6156485,1292.0,0.0024293845334547814,11.411336318522324,12,56026.28589287781,0.0,1
1755336438,909111.0,2325936.312113198,1057.105814,456.7782366,1292.0,0.004450691487235788,6.245389128490246,24,37063.14839785456,0.0,0
1755336871,337537.0,900098.6667,1054.803125,468.480838,1292.0,0.004885317,5.582370398,12,28064.75,0.0,0
1755335201,644481.0,1647049.856962836,1083.161345,455.0426455,1292.0,0.003414378662204654,14.15161102682264,10,61766.65933712702,0.0,1
1755336109,15451.0,39718.126986699295,335.8913043,490.7940429,1292.0,0.03461181396559941,2.488870680550851,6,2212.238779659905,0.0,0
1755335144,18097.0,47236.04469786711,282.765625,462.0888288,1337.6,0.04475749313865267,4.006253179580606,9,1962.888698580834,0.0,1
1755335060,920676.0,2353908.332903749,1034.467416,490.5876476,1292.0,0.0018571624737112459,9.944860968136913,12,69774.83059783833,0.0,1
1755335282,120.0,300.62265127244666,60.0,6.0,64.8,0.051247837760784266,0.0,0,0.0,0.0,1
1755335285,2184.0,5561.507173796392,60.66666667,5.96284794,66.0,0.11430174942891988,2.6258532111902055,7,255.69669067293384,0.0,1
1755336895,417.0,1104.5896865470481,69.5,1.5,71.0,0.1803347078068487,1.2983815671563768,0,0.0,0.0,0
1755335267,20616.0,54039.04490425971,234.2727273,394.5472874,1175.3,0.024147840689449605,4.076600219481948,13,1470.2368113414414,0.0,1
1755335291,308.0,739.9831091778807,61.6,5.388877434,66.0,0.42468113958602266,0.22273056083454182,0,0.0,0.0,1
1755336790,243774.0,636911.7083317188,843.5086505,578.7125857,1292.0,0.012974730972285487,9.582478060374463,18,12838.908260082993,0.0,0
1755336471,209586.0,553584.933345032,988.6132075,513.3393738,1292.0,0.01865470620169565,12.275636203655099,9,23044.684731479483,0.0,0
1755336892,1425948.0,3468432.7419802547,1046.951542,474.2902331,1292.0,0.0027304942448641728,5.672950374037853,46,30803.232527759505,0.0,0
1755336706,192804.0,477735.94363420847,841.9388646,567.4650255,1292.0,0.00967015155836845,4.530377496716162,13,13196.718590852615,0.0,0
1755336369,559438.0,1452975.729207347,1034.081331,475.7948626,1292.0,0.0026803044104671174,7.138694266523501,14,39012.182969098445,0.0,0
1755336432,351873.0,895081.8178843474,1034.920588,468.2865351,1292.0,0.002510131495798466,4.957220963851047,12,28288.099202862642,0.0,0
1755334949,1259187.0,3026787.1857139077,1015.473387,503.8609136,1292.0,0.0031152808139107346,10.670558891630472,13,92479.48351512071,0.0,1
1755335459,732418.0,1904720.2022832076,1118.19542,423.3949395,1292.0,0.004374636455025051,22.957965858529906,4,174207.5783256228,0.0,1
1755336862,280472.0,686366.4974947489,1038.785185,478.3374043,1292.0,0.00791928478416389,8.40811970482079,12,23076.05357331247,0.0,0
1755336850,636531.0,1661755.0278973116,665.8274059,581.1085069,1292.0,0.0034624489386942147,5.605463530098227,63,9211.84691476996,0.0,0
1755335802,5651.0,14014.869084415537,209.2962963,311.8544075,628.8,0.016297006060112945,2.9033533103036344,5,923.9276841264422,0.0,1
1755336895,417.0,1112.0,69.5,1.5,71.0,0.148254824,0.990088355,0,0.0,0.0,0
1755334982,1244516.0,3244319.966064219,870.2909091,571.1542582,1292.0,0.0020023997822541475,11.606369893258867,35,33313.93576290621,0.0,1
1755336763,916672.0,2308239.171009977,919.4302909,581.0872737,1466.0,0.002748423625303729,17.520713525817825,23,37662.60426195041,0.0,0
1755335700,971520.0,2498180.3234916823,1110.308571,433.0660559,1292.0,0.0037041680775263914,20.096876250306988,8,116516.58637426181,0.0,1
1755335556,746324.0,1974262.7271711847,1001.777181,515.7918536,1292.0,0.002969012017278709,7.480341448709418,18,40825.851043740455,0.0,1
1755336817,1051913.0,2805101.333,705.5083836,578.333291,1292.0,0.001960333,6.067105652,47,22329.51064,0.0,0
1755336868,315265.0,831255.452417673,1033.655738,474.068304,1292.0,0.013221104417444235,7.817135171615199,10,30216.31640954099,0.0,0
1755336790,243774.0,602903.1642476515,843.5086505,578.7125857,1292.0,0.01166077831934211,10.16979448391924,18,12636.709878782265,0.0,0
1755336465,778344.0,1876024.6178978258,1008.217617,492.1576918,1292.0,0.0037139236007310062,6.932934232088876,21,33673.19625895925,0.0,0
1755335378,688639.0,1790038.0746692633,1117.920455,423.4919599,1292.0,0.003101442018185622,15.821952995933337,8,81062.649867825,0.0,1
1755336757,16564.0,40989.314194155006,318.5384615,468.0795651,1470.6,0.03749257606831267,2.836459220837205,9,1675.1848138968558,0.0,0
1755336037,12666.0,30579.922140128427,550.6956522,594.3909879,1292.0,0.14006138464402482,5.438078862905855,5,2466.124701461317,0.0,0
1755336450,851334.0,2182548.4669203768,1012.287753,493.2827916,1292.0,0.00341646158854903,6.192290615464229,31,25789.665134759514,0.0,0
1755335141,436744.0,1144583.3301713706,1097.346734,444.8620873,1292.0,0.006518523325256638,12.78453199161642,5,82112.29685572236,0.0,1
1755335673,155874.0,412837.8568783643,764.0882353,708.5701994,1514.0,0.01333960215362431,8.899942214042653,11,13763.919344554723,0.0,1
1755336465,778344.0,1919660.5980593543,1008.217617,492.1576918,1292.0,0.004132600458292493,7.44464294781688,21,35689.85628179633,0.0,0
1755336402,355355.0,859651.4462056322,1051.346154,467.4068667,1292.0,0.008119104981069832,10.51838840566502,19,17933.470539247854,0.0,0
1755335207,66.0,167.72279698066555,66.0,0.0,66.0,0.0,0.0,0,0.0,0.0,1
1755335399,1436.0,3569.8951495292367,179.5,263.4454403,349.3,0.019184103268891306,2.4312984191380855,2,256.3929005118011,0.0,1
1755336754,18749.0,48121.730855111935,646.5172414,566.3035387,1292.0,0.08349558316639766,5.102653263586557,4,4295.849801898687,0.0,0
1755336700,245777.0,655405.3333,862.3754386,570.2719106,1292.0,0.010411722,3.325144452,17,14344.82353,0.0,0
1755335468,1342232.0,3232146.705347587,1062.733175,472.553436,1292.0,0.0013441304174750405,19.82301769749794,8,151223.0572452378,0.0,1
1755336688,197489.0,482686.4016683852,982.5323383,512.8548525,1292.0,0.017127393119596258,4.109057532283345,10,18059.42192026974,0.0,0
1755336715,5488.0,14415.239738124465,196.0,344.426231,347.0,0.10657200734735507,2.725709067583975,7,726.5757715462402,0.0,0
1755336136,54.0,144.0,54.0,0.0,54.0,0.0,0.0,0,0.0,0.0,0
1755335264,318.0,813.5639860486904,63.6,4.8,66.0,0.7625601498063526,1.2490278967704989,0,0.0,0.0,1
1755335757,2376.0,6209.724004649448,132.0,102.2078492,315.4,0.04281948908847677,1.698911959230214,4,518.4669733560182,0.0,1
1755336652,23099.0,61597.33333,471.4081633,557.1484951,1292.0,0.056767628,2.563664812,7,3221.714286,0.0,0
1755335640,648242.0,1635649.9503860031,1115.73494,426.1262029,1292.0,0.004104255125549969,22.001197559085142,6,101032.22073329348,0.0,1
1755336052,192197.0,512525.3333,602.4984326,591.0067118,1292.0,0.008141551,3.054655484,49,3903.938776,0.0,0
1755336351,109306.0,271582.4757321011,993.6909091,515.2707981,1292.0,0.028523794071043152,9.527366135613276,4,26543.361254288688,0.0,0
1755336769,17160.0,45760.0,572.0,552.562636,1292.0,0.014435275,2.638388356,6,2826.166667,0.0,0
1755335658,2742.0,6667.990825855045,94.55172414,155.0427274,78.8,0.03844770924838844,3.763895062538046,5,524.4316697887258,0.0,1
1755336378,176789.0,436972.95373527874,945.3957219,533.154976,1292.0,0.016271821148064414,8.921051981506194,10,16204.446106626636,0.0,0
1755335571,3430.0,9064.43827588752,190.5555556,301.0840086,459.5,0.1178058572272883,1.5474238774756246,4,231.5816040151501,0.0,1
1755336895,417.0,1109.5244431618223,69.5,1.5,71.0,0.15239393801191375,1.388779733240609,0,0.0,0.0,0
1755336655,20680.0,52654.621488704994,328.2539683,431.2504877,1073.6,0.051148964910134334,3.619223017418752,13,1396.865542197751,0.0,0
1755336282,582733.0,1469650.2376662947,967.9950166,520.0888133,1292.0,0.005282301495296605,7.591234595964785,25,22671.14286274118,0.0,0
1755336745,320117.0,813318.7665950732,925.1936416,535.6799256,1292.0,0.011384204798520894,3.9936782285144483,28,10178.97988069164,0.0,0
1755336733,387178.0,958106.9168760522,795.026694,578.2407445,1292.0,0.00740427340543283,4.432039150232396,35,10742.272570443507,0.0,0
1755336832,577812.0,1540832.0,1062.154412,457.3358252,1292.0,0.004487398,4.76564299,19,30317.68421,0.0,0
1755335201,644481.0,1641555.742908865,1083.161345,455.0426455,1292.0,0.004558118751292531,11.707143362218982,10,60560.66592161918,0.0,1
1755335402,121.0,305.5412613964142,60.5,5.5,64.9,0.34385726508192993,0.0,0,0.0,0.0,1
1755336832,577812.0,1540832.0,1062.154412,457.3358252,1292.0,0.004487398,4.76564299,19,30317.68421,0.0,0
1755336868,315265.0,833833.9738959074,1033.655738,474.068304,1292.0,0.011679023252195279,9.059512756145072,10,30052.280993069573,0.0,0
1755335354,292.4259259,38171.046083684596,315.82,456.0662097,1285.3,0.06880134141525844,4.516332354507936,5,2977.1274944532397,0.333333333,1
1755336091,234633.0,577676.0857107642,869.0111111,568.8942848,1292.0,0.012621678824499181,4.716478650979337,20,11418.555911889642,0.0,0
1755336184,173702.0,430577.5570949777,789.5545455,580.6646284,1292.0,0.010866435885392205,2.897551199161614,24,6402.658767622938,0.0,0
1755336835,269115.0,692442.1766112621,791.5147059,575.8667864,1292.0,0.0067109723503567835,9.614130218541733,11,22318.602466955337,0.0,0
1755336178,347157.0,919249.6629542162,908.7879581,542.2970289,1292.0,0.010579676506101057,8.232660028100574,30,10833.094843294439,0.0,0
1755336667,212871.0,563899.5702809661,848.0916335,562.4620851,1292.0,0.012598820039108841,4.879440489176312,21,9331.30113950891,0.0,0
1755336685,289.0,702.3632278701365,289.0,0.0,289.0,0.0,0.0,0,0.0,0.0,0
1755336889,476315.0,1194310.3689367552,952.63,524.1109969,1292.0,0.007126071460762975,5.654343120460762,29,15379.106760985545,0.0,0
1755336324,471373.0,1256994.667,998.6716102,503.2455682,1292.0,0.005313166,6.189958779,21,22268.42857,0.0,0
1755335165,1005960.0,2646910.8937223307,958.970448,532.400845,1292.0,0.0018050452334403145,6.315956739900114,22,43817.62382708492,0.0,1
1755336814,521790.0,1298671.6986064117,704.1700405,588.8470064,1292.0,0.004713671592688051,5.820725239012778,33,15151.380479568767,0.0,0
1755335168,1708861.0,4173532.2011442673,1122.773325,418.8479607,1292.0,0.001039473218773564,10.308940594103875,18,87551.53982857602,0.0,1
1755336043,54219.0,142983.94214317267,169.434375,204.0902422,341.0,0.010743725621849118,3.2556123964730372,24,2033.6668925605916,0.0,0
1755335150,121.0,319.60613438400765,60.5,5.5,64.9,0.4029096000538296,0.0,0,0.0,0.0,1
1755336871,337537.0,875276.6894787372,1054.803125,468.480838,1292.0,0.0062122440729668335,6.390070073563164,12,27681.943773913434,0.0,0
1755336697,303755.0,777681.2083938933,860.4957507,569.0744193,1292.0,0.008659424988321052,10.09538209077277,9,30319.315936164065,0.0,0
1755335093,6975.0,17601.16725445324,317.0454545,454.7532275,1250.0,0.12662500989312708,2.909494049974684,5,901.1837452403025,0.0,1
1755336811,307.0,739.4502110345688,61.4,5.642694392,66.0,0.6572518986453977,1.4831815040973928,1,115.50016928936351,0.0,0
1755335066,242.0,587.5244036504889,60.5,5.5,66.0,1.0264163694832749,1.1147655536814178,0,0.0,0.0,1
1755335784,664732.0,1728083.7415196088,874.6473684,562.3997074,1292.0,0.0029905134123729875,9.044269060486632,27,22136.677810259393,0.0,1
1755336796,952885.0,2370869.2230975353,1010.482503,504.9404944,1292.0,0.004302143882094738,16.872231051969816,29,32078.57948660078,0.0,0
1755336712,19535.0,50750.31586787435,651.1666667,599.9551141,1292.0,0.018844671926820197,2.8873939685553323,6,3195.4635979115183,0.0,0
1755336667,212871.0,517766.064317697,848.0916335,562.4620851,1292.0,0.014032521555238221,6.821278947272607,21,9184.106551687384,0.0,0
1755336688,197489.0,526637.3333,982.5323383,512.8548525,1292.0,0.014357005,4.098014306,10,19481.9,0.0,0
1755336754,18749.0,49997.33333,646.5172414,566.3035387,1292.0,0.074632926,4.079392611,4,4649.75,0.0,0
1755336157,4613.0,11444.833439670081,230.65,394.9669955,851.5,0.17909904713581232,2.725979246408557,3,1323.8486788076264,0.0,0
1755335024,4112.0,10965.33333,186.9090909,356.3153492,196.4,0.130249898,1.837824589,5,761.2,0.0,1
1755336835,269115.0,704873.9718186916,791.5147059,575.8667864,1292.0,0.007844492651865204,7.241810266357811,11,22526.281727031437,0.0,0
1755335471,242.0,592.3552178626629,60.5,5.5,66.0,0.25640454592724166,0.6193959213482763,0,0.0,0.0,1
1755335423,196424.0,500041.19076698186,581.1360947,578.967868,1292.0,0.011765344658275235,7.19142662531226,29,6477.552728654528,0.0,1
1755335775,475729.0,1219975.9954832387,1101.224537,438.4211077,1292.0,0.005074893940860836,14.460508777864906,5,94650.23758484185,0.0,1
1755336022,174.0,464.0,58.0,5.656854249,63.6,0.540439487,0.085497741,0,0.0,0.0,0
1755334958,5534.0,14290.830870068577,197.6428571,313.7408182,582.0,0.0702416580306341,1.9072739313896356,6,632.3045942658645,0.0,1
1755336853,396207.0,983027.0370476072,669.2685811,587.4662243,1292.0,0.0032917954627753004,6.670280135155414,32,11400.292865887273,0.0,0
1755335664,1377.0,3672.0,229.5,138.1831514,377.0,0.16073122,0.786574397,2,595.5,0.0,1
1755335456,3855648.0,10105840.116655424,1068.342477,467.5487574,1292.0,0.0010779116863138896,15.880820191528626,27,134582.32449869733,0.0,1
1755336336,598965.0,1481795.468044222,1023.871795,488.4898854,1292.0,0.005639156853942345,6.507229733687824,28,20865.611215426386,0.0,0
1755334997,3541.0,9357.756605203482,295.0833333,384.8589478,827.2,0.08794839860294604,1.94316635096531,3,1033.8856800276178,0.0,1
1755336715,5488.0,13496.794691960153,196.0,344.426231,347.0,0.11474263795198311,2.55338007095207,7,722.7873047103285,0.0,0
1755335610,1134932.0,3026485.333,1105.09445,437.0105957,1292.0,0.000978013,11.80559091,6,188973.1667,0.0,1
1755334970,1923.0,5088.402334166361,213.6666667,379.0332732,349.0,0.027157753864542812,2.8451153542199883,2,892.7339471367172,0.0,1
1755336814,521790.0,1363477.5826184656,704.1700405,588.8470064,1292.0,0.0036269842865343984,6.474777972853277,33,14667.51717384446,0.0,0
1755336835,269115.0,680367.7337284076,791.5147059,575.8667864,1292.0,0.00839342341384017,7.567299224055814,11,22308.4659967119,0.0,0
1755336697,303755.0,810013.3333,860.4957507,569.0744193,1292.0,0.006263222,6.881817226,9,32934.55556,0.0,0
1755335051,500397.0,1321454.3105544127,845.2652027,572.8871277,1292.0,0.0023802783883251325,5.133536931465198,17,28193.49534738592,0.0,1
1755336142,159136.0,398389.57336440566,765.0769231,566.5655504,1292.0,0.0020563900757420333,3.8704560331991185,8,17926.45600613799,0.0,0
1755336691,112149.0,284359.6699361439,824.625,569.8395793,1292.0,0.018666207615218696,4.680323623600685,11,9742.717934757691,0.0,0
1755335995,58812.0,141350.38789616802,735.15,603.7605713,1292.0,0.0399491172180084,6.6579706702314505,10,5504.732603783357,0.0,0
1755335730,1202.0,3205.333333,1202.0,0.0,1202.0,0.0,0.0,0,0.0,0.0,1
1755335420,46152.0,117445.33046996754,480.75,542.7019593,1292.0,0.03533656667673655,3.1599710284302858,15,2427.7176669934597,0.0,1
1755336691,112149.0,299064.0,824.625,569.8395793,1292.0,0.014677334,3.155936606,11,9983.454545,0.0,0
1755336354,217991.0,555444.1365976889,1013.911628,485.5892384,1292.0,0.01646008361073309,10.723614157039957,10,20806.667790414136,0.0,0
1755335658,2742.0,7312.0,94.55172414,155.0427274,78.8,0.028018534,3.013285079,5,548.4,0.0,1
1755335763,1859344.0,4548893.913559991,1084.798133,454.7688105,1292.0,0.002534202430183337,20.77385808015475,11,167032.94456217106,0.0,1
1755336820,486083.0,1242247.1574183379,896.8321033,553.0792963,1292.0,0.006957632791878191,5.285359683405507,24,19542.698269601082,0.0,0
1755336808,170051.0,453469.3333,833.5833333,581.5793557,1292.0,0.009801745,4.157757102,13,12851.46154,0.0,0
1755336076,264.0,693.186035859434,66.0,0.0,66.0,0.6771625192993076,0.8433140066752788,1,128.0511766187373,0.0,0
1755336718,20590.0,54213.80438990061,332.0967742,447.6800668,1285.0,0.05690319763417025,2.0973187877695265,12,1446.0819716720566,0.0,0
1755335565,70810.0,172850.8836765771,907.8205128,559.0652855,1292.0,0.05102716082813814,10.63385938919867,4,16686.365811148244,0.0,1
1755336360,387026.0,971858.8299995452,1015.816273,491.8322302,1292.0,0.00822249920158946,9.96256001711671,17,20952.136330201174,0.0,0
1755336850,636531.0,1580472.5801670759,665.8274059,581.1085069,1292.0,0.0033947658258876873,4.368936097482559,63,9370.482349230677,0.0,0
1755336420,6322.0,16696.352352098504,486.3076923,553.8100736,1292.0,0.1061174911918877,2.3283015330412415,1,5962.331456212278,0.0,0
1755336787,12558.0,33188.414394868996,380.5454545,479.5861278,1292.0,0.04018413596580307,2.205627560330022,5,1880.1004404760886,0.0,0
1755336793,2881988.0,7507264.186335249,1037.806266,479.8711535,1292.0,0.0015782402425960117,5.318690914194977,63,42958.605245189596,0.0,0
1755335132,1794111.0,4368602.249014068,1099.332721,442.250772,1292.0,0.0016904132385266056,12.684917436732633,23,75281.75189099243,0.0,1
1755336727,304196.0,741194.8591857846,965.7015873,521.1376077,1292.0,0.007384547375750715,4.041042022605393,15,18391.55198810081,0.0,0
1755335288,31299.0,83464.0,359.7586207,501.7631892,1292.0,0.031232196,2.539539069,18,1585.555556,0.0,1
1755336300,648345.0,1622116.3109563862,1045.717742,470.9309956,1292.0,0.00569339128030661,7.085267461468075,25,24004.21754353889,0.0,0
1755336324,471373.0,1197087.2084241686,998.6716102,503.2455682,1292.0,0.005725828406305783,6.196042103358646,21,20659.77961224073,0.0,0
1755336826,405039.0,1020818.788587117,983.1043689,514.1137782,1292.0,0.005818622981171213,6.006908958725506,23,15946.710274917126,0.0,0
1755335474,1488.0,3663.1085024605914,186.0,275.2371705,369.5,0.021492080334848784,1.9309018109046376,2,722.9047895009386,0.0,1
1755335090,1739794.0,4196129.705676079,1083.983801,454.8852757,1292.0,0.002072134414241043,19.19060831364524,13,128981.2112973624,0.0,1
1755335709,24056.0,59464.73089667912,829.5172414,568.2289862,1292.0,0.07841458427385624,6.631062282048789,3,7475.50193957992,0.0,1
1755336832,577812.0,1489361.0651597308,1062.154412,457.3358252,1292.0,0.005583970314619268,5.342082216675671,19,29485.205355283935,0.0,0
1755335760,128879.0,339656.3674890135,619.6105769,580.8570899,1292.0,0.014788987500016131,9.798475242661759,15,8304.773233573573,0.0,1
