window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate
1755336651.983039,23099.0,61597.333333333336,471.40816326530614,557.1484951497641,1292.0,0.056767627596855164,2.5636648119831555,7,3221.714285714286,0.0
1755336654.983039,20680.0,55146.666666666664,328.25396825396825,431.2504876741284,1073.6000000000001,0.04694751385719546,2.4880355247520427,13,1434.6153846153845,0.0
1755336657.983039,53293.0,142114.66666666666,642.0843373493976,560.0297153221765,1292.0,0.027739111970110638,2.981736598197603,11,4631.818181818182,0.0
1755336660.983039,179653.0,479074.6666666667,787.9517543859649,576.651474558903,1292.0,0.008393017731048988,2.8438719638684105,18,9759.333333333334,0.0
1755336663.983039,68805.0,183480.0,608.8938053097345,580.5402330364495,1292.0,0.01931419542857579,7.155678701705133,8,8490.375,0.0
1755336666.983039,212871.0,567656.0,848.0916334661355,562.462085105296,1292.0,0.010589336395263672,4.714892504125234,21,10017.904761904761,0.0
1755336669.983039,14346.0,38256.0,512.3571428571429,562.1433608638149,1292.0,0.08683470443443016,2.6411889003358557,6,2331.3333333333335,0.0
1755336672.983039,103650.0,276400.0,893.5344827586207,551.9519505423376,1292.0,0.013941748245902684,3.2995647250414,11,9292.181818181818,0.0
1755336675.983039,312627.0,833672.0,842.6603773584906,566.8552518678891,1292.0,0.007756280899047852,3.6157750107877913,22,13978.363636363636,0.0
1755336678.983039,185689.0,495170.6666666667,933.1105527638191,526.854873878799,1292.0,0.014950282645948006,6.999992003128036,18,10203.333333333334,0.0
1755336681.983039,92155.0,245746.66666666666,822.8125,560.7437588221876,1292.0,0.01225858550887924,2.7619263850053644,11,8283.636363636364,0.0
1755336684.983039,289.0,770.6666666666666,289.0,0.0,289.0,0.0,0.0,0,0.0,0.0
1755336687.983039,197489.0,526637.3333333334,982.5323383084577,512.8548524685152,1292.0,0.014357005357742309,4.098014305963454,10,19481.9,0.0
1755336690.983039,112149.0,299064.0,824.625,569.8395793025489,1292.0,0.014677333831787109,3.155936605990274,11,9983.454545454546,0.0
1755336693.983039,240164.0,640437.3333333334,941.8196078431373,534.7251582912946,1292.0,0.01040338906716174,3.328577470290318,15,15855.866666666667,0.0
1755336696.983039,303755.0,810013.3333333334,860.4957507082153,569.0744193347214,1292.0,0.006263221529397098,6.88181722635137,9,32934.555555555555,0.0
1755336699.983039,245777.0,655405.3333333334,862.3754385964912,570.2719106078401,1292.0,0.010411721719822414,3.325144451851281,17,14344.823529411764,0.0
1755336702.983039,449595.0,1198920.0,1050.4556074766356,471.54099671259314,1292.0,0.006789336997396214,4.063039254215496,20,22361.0,0.0
1755336705.983039,192804.0,514144.0,841.938864628821,567.4650255429241,1292.0,0.008612214473255893,4.466912016082059,13,14550.076923076924,0.0
1755336711.983039,19535.0,52093.333333333336,651.1666666666666,599.9551140617846,1292.0,0.013043724257370522,2.1671067674440216,6,3244.6666666666665,0.0
1755336714.983039,5488.0,14634.666666666666,196.0,344.4262309572669,347.0,0.09694985107139305,2.3056062425551804,7,735.1428571428571,0.0
1755336717.983039,20590.0,54906.666666666664,332.0967741935484,447.68006684200117,1285.0,0.047296230910254304,1.7790210627632783,12,1452.8333333333333,0.0
1755336720.983039,233238.0,621968.0,668.3037249283668,592.1120900939353,1292.0,0.008272210071826804,4.961903821907882,23,10017.652173913044,0.0
1755336723.983039,179691.0,479176.0,730.4512195121952,580.6029208379034,1292.0,0.010657906045719069,3.0168510617465585,20,8649.5,0.0
1755336726.983039,304196.0,811189.3333333334,965.7015873015873,521.1376077275144,1292.0,0.0058620355691120125,3.71965740560655,15,20054.0,0.0
1755336729.983039,445914.0,1189104.0,833.4841121495327,573.0420604271594,1292.0,0.0054735936475603765,3.9011147788583234,38,11506.184210526315,0.0
1755336732.983039,387178.0,1032474.6666666666,795.0266940451745,578.2407445263121,1292.0,0.006086168956364133,3.036555441541501,35,10892.885714285714,0.0
1755336735.983039,151044.0,402784.0,719.2571428571429,579.3116938569907,1292.0,0.01322037751594799,2.5914412613110773,23,6353.913043478261,0.0
1755336738.983039,330779.0,882077.3333333334,911.236914600551,545.9679544005797,1292.0,0.007997483179714139,4.254615263507123,14,23504.14285714286,0.0
1755336741.983039,361017.0,962712.0,878.3868613138686,555.1744415562571,1292.0,0.007254876160040134,2.9979727594562737,28,12739.714285714286,0.0
1755336744.983039,320117.0,853645.3333333334,925.193641618497,535.6799256404307,1292.0,0.008603605325671209,2.899722767040653,28,11280.25,0.0
1755336747.983039,113300.0,302133.3333333333,760.4026845637584,578.1090433759548,1292.0,0.01838045990144884,3.2048919811303676,15,7387.8,0.0
1755336750.983039,150900.0,402400.0,872.2543352601156,554.2848269776304,1292.0,0.015684302463087926,3.0182777612967073,14,10667.714285714286,0.0
1755336753.983039,18749.0,49997.333333333336,646.5172413793103,566.3035387304205,1292.0,0.07463292564664568,4.079392611192462,4,4649.75,0.0
1755336756.983039,16564.0,44170.666666666664,318.53846153846155,468.07956512749075,1470.5999999999995,0.025879373737410002,2.7597430429110528,9,1704.7777777777778,0.0
1755336759.983039,133019.0,354717.3333333333,898.777027027027,541.5061680283827,1292.0,0.004284931688892598,3.9840658860480445,10,13294.3,0.0
1755336762.983039,916672.0,2444458.6666666665,919.4302908726179,581.087273706978,1466.0,0.0023642651527282224,12.563838963050975,23,39770.30434782609,0.0
1755336765.983039,39486.0,105296.0,759.3461538461538,584.27268675269,1292.0,0.030185863083484126,3.660718035450514,7,5611.714285714285,0.0
1755336768.983039,17160.0,45760.0,572.0,552.56263596688,1292.0,0.014435274847622576,2.6383883556395027,6,2826.1666666666665,0.0
1755336771.983039,6330.0,16880.0,527.5,557.712814388672,1292.0,0.020751346241344105,2.758040621343372,3,2110.0,0.0
1755336774.983039,778586.0,2076229.3333333333,951.8166259168704,533.9859439899477,1292.0,0.003655933837703859,7.556850660875366,22,35341.27272727273,0.0
1755336777.983039,251377.0,670338.6666666666,907.4981949458484,555.6277720883608,1292.0,0.010152637958526611,6.990445501137129,18,13687.666666666666,0.0
1755336780.983039,1697.4848484848485,298757.3333333333,836.0746268656717,563.5414753421711,1292.0,0.012546420993661522,6.237335046271377,9,12415.555555555555,0.3333333333333333
1755336783.983039,208059.0,554824.0,779.2471910112359,593.1726532591557,1292.0,0.004404891702465545,4.688937193864723,15,13827.2,0.0
1755336786.983039,12558.0,33488.0,380.54545454545456,479.58612781698594,1292.0,0.037000931799411774,1.5831615078352304,5,2056.8,0.0
1755336789.983039,243774.0,650064.0,843.5086505190311,578.7125856982753,1292.0,0.010329132278760275,8.420673502722337,18,13480.944444444445,0.0
1755336792.983039,2881988.0,7685301.333333333,1037.8062657544112,479.8711535488184,1292.0,0.0010658181366384545,4.668457069235624,63,45683.50793650794,0.0
