window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate
1755336040.343465,6146.0,16389.333333333332,439.0,539.9290958741051,1290.2,0.0408326112307035,1.752332587996011,4,1506.5,0.0
1755336043.343465,54219.0,144584.0,169.434375,204.0902421561584,341.0,0.008054288577136574,2.836661520143101,24,2085.9166666666665,0.0
1755336046.343465,262172.0,699125.3333333334,636.3398058252427,575.5467481354426,1292.0,0.007229790490329121,4.118800759548082,36,6787.583333333333,0.0
1755336049.343465,251917.0,671778.6666666666,584.4941995359628,575.439337324824,1292.0,0.006809353828430176,2.611368844703063,49,5023.836734693878,0.0
1755336052.343465,192197.0,512525.3333333333,602.4984326018808,591.0067117919416,1292.0,0.008141550627894371,3.0546554837162168,49,3903.938775510204,0.0
1755336055.343465,10898.0,29061.333333333332,573.578947368421,604.6801081902704,1462.0,0.08997566170162624,1.3174715889264035,3,3350.3333333333335,0.0
1755336058.343465,54.0,144.0,54.0,0.0,54.0,0.0,0.0,0,0.0,0.0
1755336061.343465,23823.0,63528.0,410.7413793103448,520.6545800586301,1292.0,0.03459296310157107,1.8953995583755592,11,1773.909090909091,0.0
1755336067.343465,20769.0,55384.0,506.5609756097561,549.1955557696157,1292.0,0.05942647457122803,2.1571449219319305,9,2201.1111111111113,0.0
1755336073.343465,4077.0,10872.0,194.14285714285714,371.9763543066485,205.0,0.08396930694580078,1.7251373201102587,4,956.0,0.0
1755336076.343465,264.0,704.0,66.0,0.0,66.0,0.6698113282521566,0.7072496013972357,1,132.0,0.0
1755336079.343465,28100.0,74933.33333333333,484.48275862068965,544.2643006968946,1292.0,0.021643651159186112,2.0459673152961146,9,2945.6666666666665,0.0
1755336082.343465,301992.0,805312.0,626.5394190871369,579.1995616914459,1292.0,0.005987274423706309,3.5308506515799327,39,7715.461538461538,0.0
1755336085.343465,363115.0,968306.6666666666,703.7112403100775,576.4975846154551,1292.0,0.005819379010246795,3.885055353976019,35,10230.685714285713,0.0
1755336088.343465,133951.0,357202.6666666667,567.5889830508474,574.7433809505103,1292.0,0.01199134867242042,5.338005273423789,23,5803.565217391304,0.0
1755336091.343465,234633.0,625688.0,869.0111111111111,568.894284805139,1292.0,0.009311847970388193,3.9291432198285126,20,11683.55,0.0
1755336094.343465,198.0,528.0,66.0,0.0,66.0,1.002089023590088,1.0,1,132.0,0.0
1755336097.343465,19575.0,52200.0,477.4390243902439,539.0555448451639,1292.0,0.027428948879241945,3.8907141639297897,4,4170.75,0.0
1755336100.343465,17192.0,45845.333333333336,491.2,541.8669209316988,1292.0,0.04906703444088206,3.276752714523577,3,4721.0,0.0
1755336103.343465,26850.0,71600.0,725.6756756756756,581.4704591066795,1292.0,0.016290611690945096,2.5991614652917945,5,5323.2,0.0
1755336106.343465,20221.0,53922.666666666664,449.35555555555555,541.6582832399678,1292.0,0.06303975257006558,3.0040672687102177,5,3873.8,0.0
1755336109.343465,15451.0,41202.666666666664,335.89130434782606,490.7940428867097,1292.0,0.03207339710659451,2.0916839582207465,6,2382.0,0.0
1755336112.343465,145104.0,386944.0,901.2670807453416,549.2657748310874,1292.0,0.011156205832958222,3.5135707001097822,11,13118.90909090909,0.0
1755336115.343465,116924.0,311797.3333333333,712.9512195121952,595.1774259430302,1292.0,0.011939932232254123,3.9394984483742514,16,7016.9375,0.0
1755336118.343465,67486.0,179962.66666666666,833.1604938271605,568.8944543302011,1292.0,0.034872162342071536,5.570265992484638,4,16584.75,0.0
1755336121.343465,51607.0,137618.66666666666,586.4431818181819,577.3559217744786,1292.0,0.0191476427275559,4.713244455891593,6,8541.333333333334,0.0
1755336124.343465,931263.0,2483368.0,1033.5882352941176,491.42363377285295,1292.0,0.0014294799168904622,7.896771865104783,15,62079.2,0.0
1755336127.343465,149090.0,397573.3333333333,683.8990825688073,582.2767863058924,1292.0,0.010949944570866598,5.492274262058333,25,5790.16,0.0
1755336130.343465,87611.0,233629.33333333334,648.9703703703703,591.9237681241,1292.0,0.02004111880686746,4.044028922697497,18,4693.222222222223,0.0
1755336133.343465,43381.0,115682.66666666667,594.2602739726027,584.6961048247074,1292.0,0.02714964085155063,2.849118781092443,11,3326.4545454545455,0.0
1755336136.343465,54.0,144.0,54.0,0.0,54.0,0.0,0.0,0,0.0,0.0
1755336142.343465,159136.0,424362.6666666667,765.0769230769231,566.5655504255391,1292.0,0.001690667608509893,2.9209070882730015,8,19861.125,0.0
1755336145.343465,353742.0,943312.0,622.7852112676056,568.1997203234612,1292.0,0.005127878205906567,3.466725421010008,45,7803.2,0.0
1755336148.343465,230052.0,613472.0,616.7613941018767,563.6623962573917,1292.0,0.00786560966122535,2.8704473163077715,44,5152.818181818182,0.0
1755336151.343465,36749.0,97997.33333333333,644.719298245614,579.1168943718322,1292.0,0.05269360968044826,3.4219723334550647,8,4526.375,0.0
1755336154.343465,299029.0,797410.6666666666,720.5518072289157,566.9290740708703,1292.0,0.007090524198928317,8.10784076733692,28,10648.67857142857,0.0
1755336157.343465,4613.0,12301.333333333334,230.65,394.9669954565824,851.5000000000007,0.15362858772277832,2.1540449615231334,3,1342.0,0.0
1755336160.343465,225044.0,600117.3333333334,601.7219251336899,564.6670475120949,1292.0,0.007958911379284898,5.277351638369422,41,5278.487804878048,0.0
1755336163.343465,74050.0,197466.66666666666,592.4,582.3829805205505,1292.0,0.02395416267456547,2.621482440105871,18,4004.277777777778,0.0
1755336166.343465,53523.0,142728.0,514.6442307692307,561.3832318867736,1292.0,0.019991495076892445,2.5500652423151258,17,3123.5882352941176,0.0
1755336169.343465,38992.0,103978.66666666667,487.4,551.6506050028405,1292.0,0.027341012713275378,2.7751268119926613,13,2969.076923076923,0.0
1755336172.343465,66.0,176.0,66.0,0.0,66.0,0.0,0.0,0,0.0,0.0
1755336175.343465,15024.0,40064.0,349.3953488372093,461.5718412441659,1287.4,0.04828795364924839,2.2322427202087067,9,1406.111111111111,0.0
1755336178.343465,347157.0,925752.0,908.7879581151833,542.2970289460234,1292.0,0.007444627641692875,6.462073268337908,30,11502.2,0.0
1755336181.343465,153916.0,410442.6666666667,712.574074074074,586.3750017362436,1292.0,0.013911911498668581,2.347183531592697,24,6307.5,0.0
1755336184.343465,173702.0,463205.3333333333,789.5545454545454,580.6646283881576,1292.0,0.00817162152294699,2.5534290832293385,24,7103.958333333333,0.0
1755336187.343465,12649.0,33730.666666666664,632.45,572.7058123504597,1292.0,0.005109636407149465,1.1921962888330206,3,2493.6666666666665,0.0
