window_start,down_up_byte_ratio,downlink_throughput_bps,psz_mean_down,psz_std_down,psz_p90_down,iat_mean_down,iat_cov_down,burst_cnt,burst_bytes_avg,up_tiny_pkt_rate
1755335552.606874,232395.0,619720.0,586.8560606060606,577.500598616714,1292.0,0.00710152432888369,3.7635715090681248,35,6555.542857142857,0.0
1755335555.606874,746324.0,1990197.3333333333,1001.7771812080537,515.7918536171604,1292.0,0.0024573706811474214,5.538365446543327,18,41207.833333333336,0.0
1755335558.606874,1089027.0,2904072.0,1128.5253886010362,413.18069492791943,1292.0,0.0018204801804791843,18.969643305339474,5,217560.4,0.0
1755335561.606874,2919.0,7784.0,194.6,321.2232453190979,415.1999999999998,0.024207217352730886,1.5432235527430325,4,693.75,0.0
1755335564.606874,70810.0,188826.66666666666,907.8205128205128,559.0652854769094,1292.0,0.03853464745855951,7.365900181475585,4,17006.75,0.0
1755335567.606874,896498.0,2390661.3333333335,1082.7270531400966,455.026482100828,1292.0,0.002362647108472388,10.815074702961368,9,99155.55555555556,0.0
1755335570.606874,3430.0,9146.666666666666,190.55555555555554,301.0840086203742,459.50000000000045,0.07982723853167366,1.2650262378213724,4,257.25,0.0
1755335573.606874,1185971.0,3162589.3333333335,1014.5175363558598,503.2598319137765,1292.0,0.0023684040324328695,7.29789669509378,28,42199.03571428572,0.0
1755335576.606874,1481592.0,3950912.0,1099.9198218262807,441.55252129019283,1292.0,0.0015819621830071595,14.18579377678867,13,113849.38461538461,0.0
1755335582.606874,3135.0,8360.0,209.0,309.1722281620176,600.7999999999998,0.11949171338762556,2.8461467811865244,4,543.5,0.0
1755335585.606874,8905.0,23746.666666666668,556.5625,573.1716549985266,1292.0,0.034185266494750975,1.2214335098924562,3,2403.6666666666665,0.0
1755335588.606874,538200.0,1435200.0,869.4668820678514,567.6716582540892,1292.0,0.004808378451078841,5.8590348992161045,28,19185.85714285714,0.0
1755335591.606874,708164.0,1888437.3333333333,1074.6039453717754,463.14908048956966,1292.0,0.004517794742410306,11.353292742322559,10,70682.0,0.0
1755335594.606874,2514199.0,6704530.666666667,986.3471949784229,521.2846105978508,1292.0,0.0010224477836812498,11.878937392025314,24,104518.58333333333,0.0
1755335597.606874,2603487.0,6942632.0,1057.4683184402925,474.3987108881076,1292.0,0.0009047459994133582,9.445708440574963,30,86738.83333333333,0.0
1755335600.606874,40906.0,109082.66666666667,338.06611570247935,474.1469545106128,1292.0,0.01940744916598002,4.005141485158127,17,2107.8823529411766,0.0
1755335603.606874,1208472.0,3222592.0,1042.6850733390854,489.90223712783234,1292.0,0.001998569063572068,10.911536344769571,18,67042.38888888889,0.0
